split_blocking_group_id,partition,benchmark_positive_herb_count,positive_pair_count,total_group_member_count,degree_bin_counts_json,tie_break_key,assignment_order,initial_partition,final_partition,moved_during_local_improvement,final_group_signature
HBG_8f2b2da0c7e8,train,2,628,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 2, ""D08_400_PLUS"": 0}",f708a3ca2ac9b36a13c3dfc4c244febc4f53aca5049457422716678f174b558e,60,train,train,False,d4834acf840393b88dceb58f1923571c1295dda44a6280c7121f71e7d0430023
HBG_8f7b1fcc65a2,train,2,130,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 2, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",764a320c93fe38421f4e297fad35114bb555c09a924c571cf550905ee0907e2c,83,train,train,False,27f2407a9083ab71b1e8ab57b4b86f98b66dafcb03e21f7db715bb9eb69ae39c
HBG_8f96bd0f52c8,train,1,2,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",01cc9db534a0038098ca6dffc5fca9457ebe2e1f7aa787d3c0f0b4ca44abfa4d,445,test,train,True,bf048c5fb16469ce236fcb9a1be08d789b3f441f7931d6f5bbcc50db383164f6
HBG_9061ad6d2b9f,train,1,109,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 1, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",2e509db7cadf7d89a79eede9ad6e1723f32daeacef79acab00feacd5b96320bd,207,train,train,False,f6da69b4ff16dfa03b9676d901593ad8c73db0fadea4e0d6da8384f1b461b06d
HBG_92121f039e03,train,1,45,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",6c86b03c6453eba5ef60c87a19e2525a0ba5e0131b253829764074ac76702a11,271,train,train,False,3d163572fb38a7011859fdddd50eb48c7ccd8bb115812a07f44833b854ff7e68
HBG_92e6fafd314b,train,1,120,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 1, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",e767ea2c96697347deac492f22bfcc23ff5ce8c271c305f7fc1c1b29663f25d1,201,train,train,False,260d7db9667e1d670ee8787b52386f105ec94644008b169437b76b58a067a725
HBG_941d2832fec4,train,3,1374,3,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 3}",238efb8ca6be79da6c3794cb6213072eb2256317d6d23ab2d71fa51fd661e305,24,train,train,False,8b6f7b6105aac872971b7406cefaf5e726cadedfd4d07c9bd95a6ae12843396e
HBG_953727e0f19c,train,2,229,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 2, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",3652086612536de80814bd2262e2419740e7032a362ba38336017f3a53e20c0f,78,train,train,False,a3663251fdbab4c33cfb9128c0d677a0105bd69893d5bdd4c59132406fc89fce
HBG_95e156b8e95f,test,1,338,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",8c20aef7b154e58c717e27e87fe2ca37fcf9d9ba0cf0ff11977773882a0db5ff,132,train,test,True,1dffc023ed536e6823c9bea8523b28b3adbccbcd4a07a23db74203f3818c28a8
HBG_962153c78161,train,1,11,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",46a351ecaec0388e02613bfef295fb94e6ca5ac1b8a8c0fff654aec94420b5b1,390,validation,train,True,f325ea0cbc5c7b1a3558bde87985b3a57e1124f806778666047e3de38b74b9b1
HBG_967697e956c2,train,2,38,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 2, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",d83765cfd7b6035498559c3f09fc0ee0600382aeeda8ae58f3508d9b75dde23c,98,train,train,False,b210d957461013a76b836f318f69c4c82d88720d450225ff754ba189a1d0d1f5
HBG_96b94307d8c9,train,1,51,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",cdae7da6bb42a4daf0975bfe3ce43ee6359104f51ec4e536b4a7e8eb6a4f7240,262,train,train,False,a6679ff303509979aa863b1faecfa257eaaadc99906394d50d50f1221f3bab73
HBG_98697b1d2c8a,validation,1,44,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",dbe20eabbeccd7b1aa6455700f67c343931387095fc0618be4d542377788640f,278,validation,validation,False,b0857485177165081e6bbc2e8c94335a495f7f2192adbb1d23329f1115f0c639
HBG_98a6f5465bda,validation,1,335,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",8a54825f4e1e8946ac0d3f2520d5df8888ad2ee4d501d0d05aac93803987c811,135,train,validation,True,dd5d02da18ef26d487a168d39f10ff9c01e8d1b120e428aa1a34440aca96fbd8
HBG_98ec79ed556f,train,2,467,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 2, ""D08_400_PLUS"": 0}",43df3c62e87525141b4207491df3d9d6f38919b3b91fe90aa6058dd6e13eebce,64,train,train,False,0c95c9a7f0b1327525c01168d8aa554db5bcc3b319af02cf0cc3afc5daf42a2a
HBG_99135c58abab,train,1,179,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 1, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",fe9905c12f865994df21300a59dd3834a6349d6822bb87168cfc89ce9c457198,182,train,train,False,21ceb5835e2bbd4ff81fe29a60cead64bdd27ec0c6253e1f93bfea6e9ef186b5
HBG_99da9c220f89,train,3,3,3,"{""D01_1_4"": 3, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",3376c935b1cc6a261d6fe2d5403befd21410a1f850409a59cd1a2a9c387ae848,45,train,train,False,ea7f6458fa8865cc5a45284c9fa288011189b5f72ed36237bc71069bc8415d98
HBG_9a253e1c4385,train,1,22,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",a924ed85e10e27afc01b1939bfa10413424d3b8f331f7f31ddbaa57c0da08f54,337,train,train,False,f8408a8c1dede4166aa387196130d47815528c0ae83aaf5a49b9f7b736ea6661
HBG_9a29e1334a62,train,3,948,3,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 3, ""D08_400_PLUS"": 0}",443ecff122877dcda4e0c87a2d300e3df169f651e4fd412e6ad49e44ce7826f9,27,train,train,False,912221b7388d9813e5881c2d4d20faaa7f0fc13ba40039fe847d2c32b41c0268
HBG_9a629fb56562,train,1,417,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 1}",a51e4532282b711ce78ae67136df27e010731f8c2e132ab7c4a729087bdf76e6,115,train,train,False,0007a1430c642c9083cf01bc13859a05c38a9b8a2c438860deba1fd63699c92a
HBG_9a63abb3cdd2,train,1,16,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",188861302ebfe11c23958022e32627dab869d97d7efafb906c6ae91c6b469849,356,test,train,True,2e01b62bd4151f651a0439ececeadad87211e0a49f291b0c830dbbd521026c9b
HBG_9ad7b46517a7,test,1,11,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",cd8a5da0678dac429ed266d250066113b05ed913e44a78fc4d19efed97833711,396,test,test,False,1a6bffbfb376dbb17dd5b930f5991cd19403b99737cc8d7a59b2227ef71d0194
HBG_9b29a6379c7b,train,1,14,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",fa7f7206fa435f3b93e931e4470967d76876658cb6dd9fff2583447e5f851880,365,train,train,False,15cc81ecc25c1e0088fc2f4c9386bca43c6346c8d94a1d8e35a812e023eb05ca
HBG_9b56e3ab7876,train,1,81,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",ba31e8e87ebbe6c5d5e1b168478f9f0efa96470b5e406462f1082268e4dc6a9b,233,train,train,False,6238cfb2d1be0c82761e8c07f99315f47e518773c521c6b44591724d885e502c
HBG_9c3a91690ce6,test,1,42,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",daa01e7a4521c59bbb9d782f30769b905d70d4ef51fe6ae3c73c7c66c9e0c13f,282,validation,test,True,2820411d2e815707ca8e37e6a93eebdb25bc79ee0071945b9c316e546fe26e42
HBG_9d1e0e7e59c2,validation,1,13,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",e713f2931c720edb3aae3e42a0ced2123ed596cdbd10cb13f1a89fb1ed923689,373,validation,validation,False,dff8f0055c05f12a8777c723691c162b2d54f90677ce73ea9e744ad0ee93fccc
HBG_9d30fa71cd8e,validation,1,280,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",30a0571a9f4721e8308e3df559841875b95b0b12ffed7c8036d7ba7fccde7daa,152,train,validation,True,bcf19c1757572401d051200efba955a10da3537e374b1c87809b8ad8f080f02f
HBG_9d88a173fe85,train,2,2,2,"{""D01_1_4"": 2, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",d411d26307008ec90fb12cbceeb2cfa0cdb87500f8bb94ce75a032f0a9670c4e,110,train,train,False,373c5875f0177032d2d1dd70c340ad86c218f09cdc2f3c73412d3a085fce2aa6
HBG_9d8c32c09a36,train,3,1204,3,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 3}",7eb0b3742a203eaae2a93542d8edc31d3cbc673e41c83a03ac5561cb94e5d8b7,25,train,train,False,76bf4efb2d7f4998904e0a8e83a858899aa1ba09305b91c1faf21dcb5a0f98a1
HBG_9da1426983c2,train,1,270,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",3bf30fcc20f21f71b87f96d8d11f5b011733f6804c2f3ce9e6f4d19effd1c1da,156,train,train,False,e6905ecd6ad4e450ce05ef39587db80f4ea658f9acc56fbab95cb1ee66a280ce
HBG_9e8563c175b7,train,3,256,3,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 3, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",293e11abb09ff9b1db041e6de4e2c9df77a58110c3ec9db782456e5caa9ed383,37,train,train,False,c37a187f2acac7f647d033ad207688577d722156453c6e67e5d0153e7ea8c055
HBG_9f5cbe9fbcfa,train,1,13,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",888379ac793fc773d6efc01f13ccb2e463cefd40e73ccac213fa33b6f3db0063,370,test,train,True,aaeea2a531d7d3c16235cb97ec7f0fa0aaf3122f2665bf501522245369edc288
HBG_9fa405d7899d,train,1,1,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",56d9949fb129c830e17bf792f7aab9fbb07199def49073a05a70e3896b8a193b,462,validation,train,True,e83e9aa5b13a284518b0e697e6d17585d5aae9821d388e04d40f4b312f3c3ddb
HBG_9fc449f0cff0,test,1,15,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",a408b7f87cd33bf3e27e651f4b9bd63d1cdd713671cf1c289a8681417a065da1,362,validation,test,True,4f8ae1c138c8d0d282ee1fbbcbb5941c9807bc22d40347007818723d38f6538b
HBG_9fde26f6e7c1,train,2,46,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 2, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",b7b3dd525a8c3d8468df40ac2d05f58e0d5f9beccde6a2577bda6bc8ac9bbec7,95,train,train,False,4dea793e7037ad42d4d19ce6a23de9c5df464a1b2c3f02f41a9099d63ffd94bb
HBG_a01a3b9316d8,train,2,50,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 2, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",c0d05608f7fa3dba80add4506c100d17b5a83943a9cd84920b95b06f55792c5d,93,train,train,False,ab0a24cb5eb010ea621102e4353e78fe66c2301ee0ad32a6b4b531ce11410281
HBG_a12b3ace65f7,validation,1,214,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",f957842375eb6a0e91efd74b479759d623d5e3e0992334938e766253a9eb9574,178,train,validation,True,f8d84d111044b6c629e776c7206d6cd2f62aa579634a7ab721beebfc685faba0
HBG_a12f576b905f,train,1,7,1,"{""D01_1_4"": 0, ""D02_5_9"": 1, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",e5349f1d46231ce402c9ab63e7d368c9df6e34fb90fee2de052b685e5c6d6422,416,train,train,False,f7277d77efc9e6cd8c126a861677ce4012ac4e1b8beab3d379a9144ac596bdb8
HBG_a1399bc2de3e,train,1,1,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",e9dfd22281b4eaca2a54107a98c4314d3de8167d75b8a40cb0daca441769a486,471,train,train,False,105801fbf876176282004828d1b9e1a48bdd2f659cf6a9ea8a12cecb927e7a06
HBG_a156021a5b2c,validation,1,33,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",690f6fd7a43dac4050c31effd8de0f7496213bc1d0e5d0bdc6298aad42337147,292,validation,validation,False,acecbef60afe5a351ef8415b95fe54493c2c4978a3c57cbb72310bee96069568
HBG_a269addafd87,train,1,13,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",8648a8ec2daa77c906fcc319d2fbda031fc556c1327373801161ef78aa3a384d,369,train,train,False,5cb3fcf232b8e5bcef3f575372001658275ed0e721926dc9b99e8d85f7142e74
HBG_a30fde5af80d,train,1,169,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 1, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",c7e259e109d17de2de021323f531bc24e9135f5ea4f940ba0edb7ecd14873101,188,train,train,False,f6e79eb57b7a5d04530b97e632fb22783c9a66d8f879bff98182c495f3135ece
HBG_a3317d8fce68,train,1,104,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 1, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",c36b58ccf57178567e5461440608cc3b98d7649437b21128fb8ef3d64ce633f9,212,train,train,False,13a9b0383b74dc863dcc522039800d4b5e9a71f1d834691e75a82febd7ec6a15
HBG_a3f2d95fafdb,train,1,20,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",2fcbe4a4dd212ef409f05a7764e33068d381286daf287b45a5707f692dd699ff,345,train,train,False,0df938c489bfed61c180c90fbf9599e18d9ab73669e3a7586b1e2af19879096f
HBG_a401f7ece236,train,1,21,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",f2d4a9c3f12cc60c66d7a2598b1a676491a822094d6f1e9eda1bb69c4e230e2f,344,validation,train,True,8e51e22f6b73f9458fffd4b5f8d590d1fa548fa7e7fe3c084023cb213c136aec
HBG_a47c1fa3d696,train,1,255,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",5a2449b1f4ed87d064fbdfc9d4c562f92af5ebb7dba5d47a2d75fe924ab2c531,166,train,train,False,75b6a3c34a27325a0d9cb45ac9b0af1d7c8a95172c7d81caf21f4baa7f6f26af
HBG_a4a24a469429,train,2,18,2,"{""D01_1_4"": 0, ""D02_5_9"": 2, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",187746717ae17130f6b7474b0890f67fe980be5b214f17b7af94bd55ae79c515,104,train,train,False,f5053ed8a078d2eec807b7879ee59b9326ec1cf540f2508990e0ff7c59e92aea
HBG_a4a73c8fc474,train,1,252,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",32d0e18192a73ec0974950742d36388fcdf2cd82641442e5c42b2ccaa976464a,169,train,train,False,8166926b56a58ba573509c6012547483d37c705019a295c56d4c51227999e581
HBG_a57f35712a1e,train,1,26,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",a9296178a60890d36e423d82fa9e518862753f13dfc6a43a52eaa843f4a7bf98,317,train,train,False,fafb7266e4d3a2249e6351036969dd78bff9b46795a053ef8c2c20d1e99e41cc
HBG_a5ca1c6e53e6,train,2,136,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 2, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",addd4a1d73b35083b1808a07e54b8aae6bfd853661913649d0bdaff5abb36bfd,81,train,train,False,851e85e6ce11f47d1cd7d8c2daea9c047a057eef2ee8716814994719bdb31628
HBG_a6d5e6569946,train,1,1,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",df82cd386c3b49913dbddc62e6489a2d0a7bbbe98cbd7d07b3149590a2947204,469,train,train,False,e2a64c62cbd4f668437a1058808b7a51f18a38e2cb0cdbe79c724c8f1747daad
HBG_a6fdd18a660b,train,2,12,2,"{""D01_1_4"": 0, ""D02_5_9"": 2, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",0056f6b74491824b7c876c33fdacf97e856f9a349546d2dd46da06d3ef47ca53,107,train,train,False,363af17148bc395de87fda4baf09e1134ac37dcdcd1ac1e61d9d74c57d283b90
HBG_a7672936910a,train,1,59,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",6d0e121c5c79f3b39c657ac3e86e1422ebf37f338dcd2cf653236a91e27bdd8c,251,train,train,False,bebddf20defac062e4c24b01866af74e165ef2cc4811d6040bd2df1f5e9510b3
HBG_a7984616dea4,train,2,269,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 2, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",78188570ad8495a5e56c7895ce487a6c79344100e33ddd3f25948b87022a7dd5,76,train,train,False,742016068b863f517c63f4b202c29bdc350fa0d0118c302b4844e6c2200ab9b6
HBG_a7a79230830f,validation,1,28,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",19d33de30a294794b9feacbeebb7ff40fd5738fe868221f05a0218bd29942a52,304,validation,validation,False,5a8b6ac0f176b0473a1aaa910535fe2cada95873c1b907e98a98f40d9db8ce79
HBG_a7eddf6a48c0,train,1,76,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",b3d7526a15bf16649509b556186f77bd889c53af540cfa57eb7cf2a18d722f34,238,train,train,False,164ba7b89c9e1a00221f71cf18730059a917eb8c7ffc78bc61cdee77d4216e78
HBG_a84426352825,train,1,6,1,"{""D01_1_4"": 0, ""D02_5_9"": 1, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",28a0a2d52faed0376811d8e2b3d1a69f1e3ea6806d35f6d3a41c142f6b4c1a82,420,validation,train,True,e1bd74fdee7e38880f51666c084d059a4ad463273d95cca83299179a90e4a11c
HBG_a871ab32e3d4,train,4,45,4,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 4, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",ce224d618663da7080f332a0ab58361d035b041c3089b4f43c7aa560aac92975,22,train,train,False,54e8a21433688a197797025243c802a7343e0929df8861a1deda65c4e20d21fa
HBG_a8a5748ba6c0,validation,1,254,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",a7a38a418ef10e484c8969045d9c1c7bdf7c9c4d0fe97f8343aa3623675cf493,167,train,validation,True,e0d77ea4a2f75f2fa7f41bce4882bafea000f4e83310645be61083fc17e51ea0
HBG_a8bfad9364eb,train,2,96,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 2, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",8d4986d1c7b658c978afa8546975bc9b27c0e77e9c5d2cc81b416523c2d4f446,88,train,train,False,945c3fe18befedebbb1deeb9930f2708b22f22d81b38bddd389007e9e4e3c678
HBG_a8c7a2e3b2df,train,2,670,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 2, ""D08_400_PLUS"": 0}",3b33acad08ee187989ab4d887c9289577fd0577245f1ca9aff624c0b17702fe2,54,train,train,False,06a071fb573c41edeaedd6ff020d90068c51a39c42f13410681187bd66c27d80
