node_id,node_uid,node_type,node_name,original_id,database_source,standardized_name,external_id,chembl_id,smiles,pubchem_cid,uniprot_id,gene_symbol,new_target_from_chembl,notes
H0194,herb:H0194,herb,H0194,H0194,HERB project raw files,H0194,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0195,herb:H0195,herb,H0195,H0195,HERB project raw files,H0195,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0196,herb:H0196,herb,H0196,H0196,HERB project raw files,H0196,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0197,herb:H0197,herb,H0197,H0197,HERB project raw files,H0197,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0198,herb:H0198,herb,H0198,H0198,HERB project raw files,H0198,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0199,herb:H0199,herb,H0199,H0199,HERB project raw files,H0199,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0200,herb:H0200,herb,H0200,H0200,HERB project raw files,H0200,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0201,herb:H0201,herb,H0201,H0201,HERB project raw files,H0201,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0202,herb:H0202,herb,H0202,H0202,HERB project raw files,H0202,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0203,herb:H0203,herb,H0203,H0203,HERB project raw files,H0203,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0204,herb:H0204,herb,H0204,H0204,HERB project raw files,H0204,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0205,herb:H0205,herb,H0205,H0205,HERB project raw files,H0205,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0206,herb:H0206,herb,H0206,H0206,HERB project raw files,H0206,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0207,herb:H0207,herb,H0207,H0207,HERB project raw files,H0207,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0208,herb:H0208,herb,H0208,H0208,HERB project raw files,H0208,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0209,herb:H0209,herb,H0209,H0209,HERB project raw files,H0209,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0210,herb:H0210,herb,H0210,H0210,HERB project raw files,H0210,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0211,herb:H0211,herb,H0211,H0211,HERB project raw files,H0211,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0212,herb:H0212,herb,H0212,H0212,HERB project raw files,H0212,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0213,herb:H0213,herb,H0213,H0213,HERB project raw files,H0213,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0214,herb:H0214,herb,H0214,H0214,HERB project raw files,H0214,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0215,herb:H0215,herb,H0215,H0215,HERB project raw files,H0215,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0216,herb:H0216,herb,H0216,H0216,HERB project raw files,H0216,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0217,herb:H0217,herb,H0217,H0217,HERB project raw files,H0217,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0218,herb:H0218,herb,H0218,H0218,HERB project raw files,H0218,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0219,herb:H0219,herb,H0219,H0219,HERB project raw files,H0219,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0220,herb:H0220,herb,H0220,H0220,HERB project raw files,H0220,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0221,herb:H0221,herb,H0221,H0221,HERB project raw files,H0221,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0222,herb:H0222,herb,H0222,H0222,HERB project raw files,H0222,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0223,herb:H0223,herb,H0223,H0223,HERB project raw files,H0223,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0224,herb:H0224,herb,H0224,H0224,HERB project raw files,H0224,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0225,herb:H0225,herb,H0225,H0225,HERB project raw files,H0225,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0226,herb:H0226,herb,H0226,H0226,HERB project raw files,H0226,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0227,herb:H0227,herb,H0227,H0227,HERB project raw files,H0227,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0228,herb:H0228,herb,H0228,H0228,HERB project raw files,H0228,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0229,herb:H0229,herb,H0229,H0229,HERB project raw files,H0229,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0230,herb:H0230,herb,H0230,H0230,HERB project raw files,H0230,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0231,herb:H0231,herb,H0231,H0231,HERB project raw files,H0231,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0232,herb:H0232,herb,H0232,H0232,HERB project raw files,H0232,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0233,herb:H0233,herb,H0233,H0233,HERB project raw files,H0233,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0234,herb:H0234,herb,H0234,H0234,HERB project raw files,H0234,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0235,herb:H0235,herb,H0235,H0235,HERB project raw files,H0235,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0236,herb:H0236,herb,H0236,H0236,HERB project raw files,H0236,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0237,herb:H0237,herb,H0237,H0237,HERB project raw files,H0237,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0238,herb:H0238,herb,H0238,H0238,HERB project raw files,H0238,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0239,herb:H0239,herb,H0239,H0239,HERB project raw files,H0239,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0240,herb:H0240,herb,H0240,H0240,HERB project raw files,H0240,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0241,herb:H0241,herb,H0241,H0241,HERB project raw files,H0241,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0242,herb:H0242,herb,H0242,H0242,HERB project raw files,H0242,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0243,herb:H0243,herb,H0243,H0243,HERB project raw files,H0243,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0244,herb:H0244,herb,H0244,H0244,HERB project raw files,H0244,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0245,herb:H0245,herb,H0245,H0245,HERB project raw files,H0245,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0246,herb:H0246,herb,H0246,H0246,HERB project raw files,H0246,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0247,herb:H0247,herb,H0247,H0247,HERB project raw files,H0247,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0248,herb:H0248,herb,H0248,H0248,HERB project raw files,H0248,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0249,herb:H0249,herb,H0249,H0249,HERB project raw files,H0249,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0250,herb:H0250,herb,H0250,H0250,HERB project raw files,H0250,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0251,herb:H0251,herb,H0251,H0251,HERB project raw files,H0251,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0252,herb:H0252,herb,H0252,H0252,HERB project raw files,H0252,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0253,herb:H0253,herb,H0253,H0253,HERB project raw files,H0253,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0254,herb:H0254,herb,H0254,H0254,HERB project raw files,H0254,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0255,herb:H0255,herb,H0255,H0255,HERB project raw files,H0255,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0256,herb:H0256,herb,H0256,H0256,HERB project raw files,H0256,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0257,herb:H0257,herb,H0257,H0257,HERB project raw files,H0257,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0258,herb:H0258,herb,H0258,H0258,HERB project raw files,H0258,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0259,herb:H0259,herb,H0259,H0259,HERB project raw files,H0259,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0260,herb:H0260,herb,H0260,H0260,HERB project raw files,H0260,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0261,herb:H0261,herb,H0261,H0261,HERB project raw files,H0261,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0262,herb:H0262,herb,H0262,H0262,HERB project raw files,H0262,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0263,herb:H0263,herb,H0263,H0263,HERB project raw files,H0263,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0264,herb:H0264,herb,H0264,H0264,HERB project raw files,H0264,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0265,herb:H0265,herb,H0265,H0265,HERB project raw files,H0265,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0266,herb:H0266,herb,H0266,H0266,HERB project raw files,H0266,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0267,herb:H0267,herb,H0267,H0267,HERB project raw files,H0267,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0268,herb:H0268,herb,H0268,H0268,HERB project raw files,H0268,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0269,herb:H0269,herb,H0269,H0269,HERB project raw files,H0269,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0270,herb:H0270,herb,H0270,H0270,HERB project raw files,H0270,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0271,herb:H0271,herb,H0271,H0271,HERB project raw files,H0271,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0272,herb:H0272,herb,H0272,H0272,HERB project raw files,H0272,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0273,herb:H0273,herb,H0273,H0273,HERB project raw files,H0273,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0274,herb:H0274,herb,H0274,H0274,HERB project raw files,H0274,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0275,herb:H0275,herb,H0275,H0275,HERB project raw files,H0275,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0276,herb:H0276,herb,H0276,H0276,HERB project raw files,H0276,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0277,herb:H0277,herb,H0277,H0277,HERB project raw files,H0277,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0278,herb:H0278,herb,H0278,H0278,HERB project raw files,H0278,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0279,herb:H0279,herb,H0279,H0279,HERB project raw files,H0279,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0280,herb:H0280,herb,H0280,H0280,HERB project raw files,H0280,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0281,herb:H0281,herb,H0281,H0281,HERB project raw files,H0281,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0282,herb:H0282,herb,H0282,H0282,HERB project raw files,H0282,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0283,herb:H0283,herb,H0283,H0283,HERB project raw files,H0283,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0284,herb:H0284,herb,H0284,H0284,HERB project raw files,H0284,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0285,herb:H0285,herb,H0285,H0285,HERB project raw files,H0285,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0286,herb:H0286,herb,H0286,H0286,HERB project raw files,H0286,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0287,herb:H0287,herb,H0287,H0287,HERB project raw files,H0287,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0288,herb:H0288,herb,H0288,H0288,HERB project raw files,H0288,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0289,herb:H0289,herb,H0289,H0289,HERB project raw files,H0289,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0290,herb:H0290,herb,H0290,H0290,HERB project raw files,H0290,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0291,herb:H0291,herb,H0291,H0291,HERB project raw files,H0291,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0292,herb:H0292,herb,H0292,H0292,HERB project raw files,H0292,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0293,herb:H0293,herb,H0293,H0293,HERB project raw files,H0293,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0294,herb:H0294,herb,H0294,H0294,HERB project raw files,H0294,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0295,herb:H0295,herb,H0295,H0295,HERB project raw files,H0295,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0296,herb:H0296,herb,H0296,H0296,HERB project raw files,H0296,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0297,herb:H0297,herb,H0297,H0297,HERB project raw files,H0297,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0298,herb:H0298,herb,H0298,H0298,HERB project raw files,H0298,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0299,herb:H0299,herb,H0299,H0299,HERB project raw files,H0299,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0300,herb:H0300,herb,H0300,H0300,HERB project raw files,H0300,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0301,herb:H0301,herb,H0301,H0301,HERB project raw files,H0301,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0302,herb:H0302,herb,H0302,H0302,HERB project raw files,H0302,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0303,herb:H0303,herb,H0303,H0303,HERB project raw files,H0303,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
H0304,herb:H0304,herb,H0304,H0304,HERB project raw files,H0304,,,,,,,False,Canonical HERB herb ID; source metadata rebuilt after semantic quarantine.
